country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
France,FRA,2020-12-20,,,,,,,,,,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2020-12-21,,,,,,,,,,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2020-12-22,,,,,,,,,,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2020-12-23,3.0,3.0,,,,0.0,0.0,,,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2020-12-24,,,,,1.0,,,,0.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2020-12-25,,,,,1.0,,,,0.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2020-12-26,,,,,2.0,,,,0.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2020-12-27,16.0,16.0,,,2.0,0.0,0.0,,0.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2020-12-28,54.0,54.0,,38.0,7.0,0.0,0.0,,0.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2020-12-29,118.0,118.0,,64.0,16.0,0.0,0.0,,0.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2020-12-30,206.0,206.0,,88.0,29.0,0.0,0.0,,0.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2020-12-31,281.0,281.0,,75.0,39.0,0.0,0.0,,1.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-01,290.0,290.0,,9.0,40.0,0.0,0.0,,1.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-02,332.0,332.0,,42.0,46.0,0.0,0.0,,1.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-03,406.0,406.0,,74.0,56.0,0.0,0.0,,1.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-04,1750.0,1747.0,3.0,1344.0,242.0,0.0,0.0,0.0,4.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-05,6513.0,6508.0,5.0,4763.0,914.0,0.01,0.01,0.0,13.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-06,16511.0,16501.0,10.0,9998.0,2329.0,0.02,0.02,0.0,34.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-07,41702.0,41679.0,23.0,25191.0,5917.0,0.06,0.06,0.0,87.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-08,72389.0,72355.0,34.0,30687.0,10300.0,0.11,0.11,0.0,152.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-09,82507.0,82472.0,35.0,10118.0,11739.0,0.12,0.12,0.0,173.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-10,87742.0,87705.0,37.0,5235.0,12477.0,0.13,0.13,0.0,184.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-11,120213.0,120169.0,44.0,32471.0,16923.0,0.18,0.18,0.0,249.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-12,171924.0,171854.0,70.0,51711.0,23630.0,0.25,0.25,0.0,348.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-13,226955.0,226851.0,104.0,55031.0,30063.0,0.33,0.33,0.0,443.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-14,295661.0,294980.0,681.0,68706.0,36280.0,0.44,0.43,0.0,535.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-15,352431.0,351540.0,891.0,56770.0,40006.0,0.52,0.52,0.0,590.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-16,369411.0,368450.0,961.0,16980.0,40986.0,0.54,0.54,0.0,604.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-17,378646.0,377647.0,999.0,9235.0,41558.0,0.56,0.56,0.0,613.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-18,453280.0,452129.0,1151.0,74634.0,47581.0,0.67,0.67,0.0,701.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-19,568486.0,567144.0,1342.0,115206.0,56652.0,0.84,0.84,0.0,835.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-20,688901.0,687416.0,1485.0,120415.0,65992.0,1.02,1.01,0.0,973.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-21,826849.0,825226.0,1623.0,137948.0,75884.0,1.22,1.22,0.0,1119.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-22,933621.0,931846.0,1775.0,106772.0,83027.0,1.38,1.37,0.0,1224.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-23,968647.0,966821.0,1826.0,35026.0,85605.0,1.43,1.43,0.0,1262.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-24,977273.0,975420.0,1853.0,8626.0,85518.0,1.44,1.44,0.0,1261.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-25,1047784.0,1044671.0,3113.0,70511.0,84929.0,1.54,1.54,0.0,1252.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2021-01-26,1136906.0,1130753.0,6153.0,89122.0,81203.0,1.68,1.67,0.01,1197.0,Pfizer/BioNTech,Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
Germany,DEU,2020-12-27,24258.0,24258.0,,,,0.03,0.03,,,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2020-12-28,44094.0,44094.0,,19836.0,19836.0,0.05,0.05,,237.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2020-12-29,87472.0,87472.0,,43378.0,31607.0,0.1,0.1,,377.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2020-12-30,145416.0,145416.0,,57944.0,40386.0,0.17,0.17,,482.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2020-12-31,183928.0,183928.0,,38512.0,39918.0,0.22,0.22,,476.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-01,208365.0,208365.0,,24437.0,36821.0,0.25,0.25,,439.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-02,259596.0,259596.0,,51231.0,39223.0,0.31,0.31,,468.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-03,284418.0,284418.0,,24822.0,37166.0,0.34,0.34,,444.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-04,333275.0,333275.0,,48857.0,41312.0,0.4,0.4,,493.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-05,384847.0,384847.0,,51572.0,42482.0,0.46,0.46,,507.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-06,441400.0,441400.0,,56553.0,42283.0,0.53,0.53,,505.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-07,499449.0,499449.0,,58049.0,45074.0,0.6,0.6,,538.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-08,558740.0,558740.0,,59291.0,50054.0,0.67,0.67,,597.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-09,613305.0,613305.0,,54565.0,50530.0,0.73,0.73,,603.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-10,645984.0,645984.0,,32679.0,51652.0,0.77,0.77,,616.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-11,711798.0,711798.0,,65814.0,54075.0,0.85,0.85,,645.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-12,792593.0,792593.0,,80795.0,58249.0,0.95,0.95,,695.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-13,887751.0,887751.0,,95158.0,63764.0,1.06,1.06,,761.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-14,987765.0,987765.0,,100014.0,69759.0,1.18,1.18,,833.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-15,1079421.0,1079196.0,225.0,91656.0,74383.0,1.29,1.29,0.0,888.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-16,1135024.0,1134333.0,691.0,55603.0,74531.0,1.35,1.35,0.0,890.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-17,1180039.0,1165046.0,14993.0,45015.0,76294.0,1.41,1.39,0.02,911.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-18,1251672.0,1220417.0,31255.0,71633.0,77125.0,1.49,1.46,0.04,921.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-19,1339357.0,1280673.0,58684.0,87685.0,78109.0,1.6,1.53,0.07,932.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-20,1460126.0,1354338.0,105788.0,120769.0,81768.0,1.74,1.62,0.13,976.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-21,1552474.0,1412744.0,139730.0,92348.0,80673.0,1.85,1.69,0.17,963.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-22,1664982.0,1495026.0,169956.0,112508.0,83652.0,1.99,1.78,0.2,998.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-23,1752828.0,1542314.0,210514.0,87846.0,88258.0,2.09,1.84,0.25,1053.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-24,1818624.0,1579960.0,238664.0,65796.0,91226.0,2.17,1.89,0.28,1089.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-25,1913806.0,1636766.0,277040.0,95182.0,94591.0,2.28,1.95,0.33,1129.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-26,2012130.0,1689155.0,322975.0,98324.0,96110.0,2.4,2.02,0.39,1147.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2021-01-27,2104317.0,1738236.0,366081.0,92187.0,92027.0,2.51,2.07,0.44,1098.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Gibraltar,GIB,2021-01-10,420.0,420.0,,,,1.25,1.25,,,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-11,1445.0,1445.0,,1025.0,1025.0,4.29,4.29,,30424.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-12,2501.0,2501.0,,1056.0,1040.0,7.42,7.42,,30869.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-13,,,,,986.0,,,,29266.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-14,,,,,959.0,,,,28465.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-15,5135.0,5135.0,,,943.0,15.24,15.24,,27990.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-16,5847.0,5847.0,,712.0,904.0,17.35,17.35,,26832.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-17,5847.0,5847.0,,0.0,775.0,17.35,17.35,,23003.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-18,6435.0,6435.0,,588.0,713.0,19.1,19.1,,21163.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-19,7017.0,7017.0,,582.0,645.0,20.83,20.83,,19145.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-20,7017.0,7017.0,,0.0,520.0,20.83,20.83,,15434.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-21,7947.0,7947.0,,930.0,527.0,23.59,23.59,,15642.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-22,8877.0,8877.0,,930.0,535.0,26.35,26.35,,15880.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-23,9807.0,9807.0,,930.0,566.0,29.11,29.11,,16800.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-24,10341.0,10341.0,,534.0,642.0,30.69,30.69,,19056.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-25,10539.0,10539.0,,198.0,586.0,31.28,31.28,,17393.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-26,11073.0,11073.0,,534.0,579.0,32.87,32.87,,17186.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Gibraltar,GIB,2021-01-27,11607.0,11073.0,,534.0,656.0,34.45,32.87,,19471.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1354793069531508736
Greece,GRC,2020-12-28,386.0,386.0,,,,0.0,0.0,,,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2020-12-29,1056.0,1056.0,,670.0,670.0,0.01,0.01,,64.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2020-12-30,1709.0,1709.0,,653.0,662.0,0.02,0.02,,64.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2020-12-31,2313.0,2313.0,,604.0,642.0,0.02,0.02,,62.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-01,2591.0,2591.0,,278.0,551.0,0.02,0.02,,53.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-02,3132.0,3132.0,,541.0,549.0,0.03,0.03,,53.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-03,3843.0,3843.0,,711.0,576.0,0.04,0.04,,55.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-04,9975.0,9975.0,,6132.0,1370.0,0.1,0.1,,131.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-05,16233.0,16233.0,,6258.0,2168.0,0.16,0.16,,208.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-06,20466.0,20466.0,,4233.0,2680.0,0.2,0.2,,257.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-07,26006.0,26006.0,,5540.0,3385.0,0.25,0.25,,325.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-08,34787.0,34787.0,,8781.0,4599.0,0.33,0.33,,441.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-09,40163.0,40163.0,,5376.0,5290.0,0.39,0.39,,508.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-10,44080.0,44080.0,,3917.0,5748.0,0.42,0.42,,551.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-11,49645.0,49645.0,,5565.0,5667.0,0.48,0.48,,544.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-12,56199.0,56199.0,,6554.0,5709.0,0.54,0.54,,548.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-13,64619.0,64619.0,,8420.0,6308.0,0.62,0.62,,605.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-14,70695.0,70695.0,,6076.0,6384.0,0.68,0.68,,612.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-15,75276.0,75276.0,,4581.0,5784.0,0.72,0.72,,555.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-16,79744.0,79744.0,,4468.0,5654.0,0.77,0.77,,542.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-17,,,,,5486.0,,,,526.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-18,85223.0,84803.0,420.0,,5083.0,0.82,0.81,0.0,488.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-19,93179.0,92139.0,1040.0,7956.0,5283.0,0.89,0.88,0.01,507.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-20,107335.0,105700.0,1635.0,14156.0,6102.0,1.03,1.01,0.02,585.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-21,123347.0,121109.0,2238.0,16012.0,7522.0,1.18,1.16,0.02,722.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-22,140870.0,138312.0,2558.0,17523.0,9371.0,1.35,1.33,0.02,899.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-23,157388.0,154273.0,3115.0,16518.0,11092.0,1.51,1.48,0.03,1064.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-24,,,,,12128.0,,,,1164.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-25,177377.0,169456.0,7921.0,,13165.0,1.7,1.63,0.08,1263.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-26,195783.0,182778.0,13005.0,18406.0,14658.0,1.88,1.75,0.12,1406.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-27,213735.0,196009.0,17726.0,17952.0,15200.0,2.05,1.88,0.17,1458.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
